Age,Gender,nationality,Ethnicity,Education,Income,State,BFAS_1,BFAS_2,BFAS_3,BFAS_4,BFAS_5,BFAS_6,BFAS_7,BFAS_8,BFAS_9,BFAS_10,BFAS_11,BFAS_12,BFAS_13,BFAS_14,BFAS_15,BFAS_16,BFAS_17,BFAS_18,BFAS_19,BFAS_20,BFAS_21,BFAS_22,BFAS_23,BFAS_24,BFAS_25,BFAS_26,BFAS_27,BFAS_28,BFAS_29,BFAS_30,BFAS_31,BFAS_32,BFAS_33,BFAS_34,BFAS_35,BFAS_36,BFAS_37,BFAS_38,BFAS_39,BFAS_40,BFAS_41,BFAS_42,BFAS_43,BFAS_44,BFAS_45,BFAS_46,BFAS_47,BFAS_48,BFAS_49,BFAS_50,BFAS_51,BFAS_52,BFAS_53,BFAS_54,BFAS_55,BFAS_56,BFAS_57,BFAS_58,BFAS_59,BFAS_60,BFAS_61,BFAS_62,BFAS_63,BFAS_64,BFAS_65,BFAS_66,BFAS_67,BFAS_68,BFAS_69,BFAS_70,BFAS_71,BFAS_72,BFAS_73,BFAS_74,BFAS_75,BFAS_76,BFAS_77,BFAS_78,BFAS_79,BFAS_80,BFAS_81,BFAS_82,BFAS_83,BFAS_84,BFAS_85,BFAS_86,BFAS_87,BFAS_88,BFAS_89,BFAS_90,BFAS_91,BFAS_92,BFAS_93,BFAS_94,BFAS_95,BFAS_96,BFAS_97,BFAS_98,BFAS_99,BFAS_100,FPPosture1,FPPosture2,FPPosture3,FPPosture4,FPPosture5,FPPosture6,FPPosture7,FPPosture8,FPPosture9,FPPosture10,FPPosture11,FPPosture12,FPPosture13,FPPosture14,FPPosture15,FPPosture16,FPPosture17,FPPosture18,FPPosture19,FPPosture20,SECS_1,SECS_2,SECS_3,SECS_4,SECS_5,SECS_6,SECS_7,SECS_8,SECS_9,SECS_10,SECS_11,SECS_12
24,0,US,1,6,8,MD,4,4,4,3,4,2,1,5,4,5,2,4,5,3,5,3,5,3,4,5,1,4,2,3,5,2,4,3,5,4,1,5,4,3,4,2,5,4,4,4,4,4,5,4,5,3,4,1,5,4,4,4,5,3,5,2,4,4,4,5,2,4,3,3,4,3,4,3,4,5,3,4,4,4,4,3,5,4,4,4,2,5,4,5,4,1,5,2,4,4,1,3,4,3,5,1,5,5,4,4,6,7,4,5,7,2,2,2,1,1,4,7,5,6,7,5,6,6,6,7,0,0,0,0,0,50,0,0,5,0,100,10
26,0,US,5,6,3,USA,4,1,3,4,2,5,3,4,5,5,3,5,5,2,2,2,1,3,5,2,1,4,3,5,4,4,5,5,4,2,3,2,3,3,4,1,4,5,1,2,5,5,4,2,2,5,2,5,3,4,5,1,2,3,5,4,5,4,1,1,4,2,3,4,5,4,3,1,4,4,5,4,5,4,3,4,5,3,2,3,4,3,5,4,1,2,4,1,1,3,5,5,5,3,2,1,1,2,5,4,2,7,5,3,4,2,7,1,7,2,3,6,3,7,6,2,2,6,7,1,37,37,79,32,35,29,32,46,74,51,79,25
45,1,US,1,4,3,IA,5,2,1,1,2,4,1,1,1,5,5,5,2,1,5,5,5,1,1,5,4,3,1,1,1,5,5,1,1,5,5,4,1,1,5,4,5,1,1,5,4,4,1,1,5,4,5,1,1,5,5,5,3,5,5,2,5,5,1,5,5,2,1,3,5,5,4,1,1,5,5,2,1,4,1,5,5,2,2,5,5,5,1,2,3,5,4,2,1,5,5,2,2,5,5,4,4,5,1,5,7,7,7,5,7,7,2,5,3,5,6,1,3,1,1,2,4,4,7,7,0,0,85,0,0,41,27,0,57,25,0,50
44,0,US,1,6,6,Pennsylvania,2,2,4,4,5,4,5,2,5,4,5,4,4,2,3,2,2,4,5,5,1,4,2,4,4,4,4,5,5,5,3,1,2,1,4,3,2,5,3,5,4,5,5,5,1,5,2,2,2,4,2,2,3,1,3,2,5,3,5,1,4,3,5,1,4,4,5,4,3,3,2,4,5,5,5,3,1,3,3,1,5,5,2,5,5,3,1,4,5,4,4,2,3,5,4,5,1,5,2,5,4,4,6,5,5,6,5,5,6,3,4,5,5,2,5,5,5,5,2,5,59,82,100,77,19,24,82,78,74,84,84,33
29,0,US,1,5,4,new york,3,2,3,3,4,3,5,3,5,5,3,4,2,2,1,2,3,5,4,3,1,5,2,2,4,5,5,3,2,4,3,2,2,2,4,2,1,4,4,4,2,4,4,5,1,3,4,2,3,2,4,2,1,1,2,2,5,4,4,2,4,3,3,3,4,4,2,2,3,5,1,4,4,5,5,2,2,3,2,3,4,2,1,5,2,3,2,5,3,3,4,4,2,4,4,3,1,3,2,4,5,5,4,5,4,5,5,5,5,3,4,5,4,3,5,4,5,5,4,4,49,51,51,51,49,51,52,51,51,51,51,51
30,1,US,1,4,4,INDIANA,3,2,5,4,4,5,5,2,4,5,4,4,4,2,1,1,3,5,5,4,1,3,1,2,3,2,3,4,2,5,5,1,2,1,4,2,1,4,4,4,1,3,5,5,1,4,5,1,3,1,5,2,1,2,2,1,4,5,5,1,5,2,5,2,4,4,4,2,5,4,2,4,4,4,3,2,1,1,1,2,4,2,1,2,1,5,1,5,5,4,4,4,2,5,5,4,2,4,2,5,6,5,4,7,4,5,4,5,7,1,7,6,4,2,6,6,5,5,2,7,20,86,65,91,3,55,55,78,75,72,55,71
36,0,US,1,6,5,California,2,1,1,1,2,3,2,3,5,4,5,1,5,1,1,1,1,1,5,1,4,1,2,3,5,2,1,5,3,1,3,2,4,4,1,1,3,2,3,4,2,5,2,1,5,3,3,2,1,2,4,3,5,4,4,4,5,2,5,5,2,5,4,2,2,4,4,4,5,3,4,4,3,5,1,5,3,1,5,3,2,2,3,5,5,5,3,3,5,5,4,5,2,2,1,1,3,3,2,3,5,7,3,6,7,6,5,2,6,2,6,6,7,3,7,5,7,7,1,7,68,28,73,94,22,35,95,86,92,83,87,87
25,0,US,1,6,6,CA,3,4,5,2,4,5,4,3,1,5,5,3,3,4,5,1,3,4,5,3,3,3,2,5,1,5,2,2,4,1,4,5,3,3,1,4,4,5,5,2,2,5,5,4,2,5,5,4,5,3,4,4,5,3,3,4,2,1,2,5,1,1,5,1,2,5,4,5,3,5,4,5,4,3,1,2,1,4,5,4,5,1,1,5,2,4,2,5,1,5,1,3,5,1,4,5,1,5,3,4,6,2,5,4,5,6,4,7,3,4,3,7,2,5,3,5,5,2,7,1,38,69,62,61,40,59,63,61,59,59,70,64
28,0,US,1,6,5,North Carolina,4,4,5,2,5,2,4,5,4,5,5,5,5,2,5,2,3,5,5,5,1,4,5,2,5,2,4,2,4,5,2,5,4,2,5,2,5,5,4,5,2,5,5,4,4,3,5,4,4,4,2,4,4,4,5,4,4,5,4,4,2,3,4,4,4,3,5,5,4,4,2,4,5,5,5,4,5,5,4,4,3,4,4,4,4,2,5,4,3,4,2,4,4,4,5,2,2,5,2,5,2,3,7,1,7,4,5,6,5,5,3,5,7,6,6,5,1,1,3,7,25,100,75,5,70,100,100,90,100,100,100,100
47,0,US,1,10,7,District of Columbia,5,2,5,2,5,2,4,3,4,5,3,1,4,1,5,3,1,4,3,5,3,2,5,1,5,2,4,3,4,5,1,2,4,1,5,1,2,5,4,5,5,3,5,2,5,3,2,3,4,3,3,2,5,1,5,1,2,4,5,4,1,2,5,1,5,5,2,3,5,5,2,2,5,1,5,4,4,4,5,4,1,1,4,2,5,1,4,3,4,4,1,3,4,1,5,2,2,5,4,5,5,6,5,4,7,5,4,7,3,2,5,2,2,4,3,1,1,3,3,5,65,31,62,60,59,13,55,51,71,44,61,72
41,1,US,1,5,3,Arizona,5,4,4,3,3,3,4,4,2,4,5,5,3,2,3,4,5,4,3,5,3,5,2,2,3,5,5,4,3,5,4,4,5,2,2,2,5,4,4,5,5,5,4,4,5,3,3,5,5,5,5,5,4,4,3,2,4,4,3,5,4,5,3,4,5,4,5,5,3,4,5,5,3,4,3,5,5,4,4,5,5,5,2,3,2,4,5,3,3,5,4,4,2,4,4,5,3,5,3,4,6,6,5,5,6,5,4,4,4,2,5,2,4,2,4,2,5,4,6,6,0,50,40,0,0,0,40,0,50,50,40,0
37,1,US,1,7,7,Tennessee,3,4,5,4,4,1,4,4,4,5,2,5,5,2,5,4,5,4,4,5,2,5,5,2,5,1,4,4,5,4,1,5,5,2,5,2,5,2,5,5,3,4,5,1,4,2,2,2,4,4,3,5,5,4,5,2,4,4,5,5,1,4,4,4,4,1,5,4,5,4,4,4,4,4,4,1,4,3,2,4,2,5,4,4,5,1,5,4,4,5,1,5,4,5,5,1,5,4,4,5,7,6,5,6,7,5,5,6,3,4,5,3,2,2,3,5,6,5,6,6,21,12,68,8,23,15,67,20,85,35,85,24
26,1,US,1,8,6,California,4,3,3,4,3,3,2,3,3,3,2,3,5,3,4,5,3,4,2,3,2,3,3,4,3,2,3,2,3,4,3,3,4,3,3,3,3,3,3,3,3,2,2,3,3,4,3,2,3,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,4,2,2,4,2,3,3,3,3,4,3,4,3,4,4,4,3,4,3,4,3,2,2,2,4,4,3,3,3,2,3,3,2,3,3,3,4,4,4,4,4,5,4,4,5,4,5,4,4,4,4,4,4,4,4,4,27,84,70,94,15,86,79,94,81,81,67,89
33,0,US,1,6,5,Indiana,3,5,4,5,4,2,5,3,4,5,2,5,5,4,4,2,2,4,5,5,1,3,4,4,5,2,3,3,3,4,3,4,3,2,5,2,4,5,4,4,2,5,5,4,5,5,1,3,2,5,1,3,5,3,5,4,2,5,4,3,2,5,4,4,4,3,5,4,5,4,3,4,4,4,4,3,3,4,4,3,4,4,4,4,4,3,2,4,4,3,2,4,4,5,5,4,3,5,3,5,6,6,7,7,6,7,4,5,5,3,4,4,6,3,4,4,5,5,3,5,81,72,84,77,11,34,100,85,54,80,83,61
55,1,US,1,4,5,Georgia,4,5,4,2,4,1,4,4,1,5,4,5,4,4,2,2,5,5,1,5,4,4,4,5,2,2,5,4,1,5,2,5,4,2,1,2,5,4,1,2,4,5,5,4,1,2,5,4,1,4,5,5,5,2,1,2,5,5,1,2,2,5,2,2,4,2,5,4,1,2,5,5,4,4,2,2,5,5,1,4,2,5,2,2,4,2,5,5,2,4,4,5,4,2,4,2,5,5,1,2,6,6,6,5,6,1,1,2,3,2,5,3,3,2,2,2,3,3,5,7,6,23,57,56,5,2,6,5,57,60,95,51
26,0,US,1,8,5,California,3,2,5,5,5,3,5,2,4,5,5,5,1,3,1,4,1,3,5,3,1,4,3,3,5,3,3,4,1,3,1,4,3,1,1,1,5,5,5,1,2,2,5,5,2,4,1,3,3,3,3,2,3,1,3,2,4,5,5,1,2,3,3,1,5,4,5,2,3,5,2,2,4,4,5,5,3,2,3,2,2,1,3,4,2,3,1,3,4,3,4,4,5,5,5,5,2,5,2,5,7,5,7,6,7,6,6,5,7,2,6,6,6,3,5,6,7,7,1,5,74,65,100,87,0,65,100,100,58,89,100,60
42,0,US,2,5,7,IL,2,3,4,3,4,3,5,3,4,4,3,4,2,2,3,3,3,3,3,4,2,4,4,2,3,4,3,4,1,4,3,2,3,2,4,3,3,3,3,3,2,3,4,4,2,4,5,2,2,4,3,3,2,3,2,2,3,3,3,2,4,4,4,2,3,3,3,4,3,4,4,4,3,4,4,4,2,2,3,3,5,2,1,4,1,3,3,4,5,2,4,3,2,4,4,4,2,4,4,4,5,5,5,4,6,7,5,6,6,2,5,6,6,3,5,5,5,4,2,5,28,84,77,69,30,74,75,83,73,84,70,74
39,1,US,2,6,7,NC,3,1,4,4,4,4,4,2,5,4,4,4,2,2,1,1,2,4,4,3,2,5,3,1,4,3,4,3,1,4,4,2,1,1,5,1,2,5,3,5,1,5,5,3,3,4,4,2,2,2,4,1,1,1,1,1,4,5,5,1,5,2,3,1,4,3,2,1,4,5,2,4,4,5,4,2,2,2,1,3,4,3,2,4,3,5,2,4,3,2,5,3,3,3,5,5,2,3,2,4,7,7,5,6,7,7,7,6,6,3,5,7,6,3,6,6,7,5,2,6,17,91,84,86,12,84,92,80,84,89,93,96
30,1,US,1,5,2,California,2,2,2,3,4,3,4,3,2,4,3,3,3,3,2,3,3,4,3,3,2,3,4,3,4,4,4,3,2,3,4,2,3,3,3,3,3,3,3,3,2,3,3,3,2,2,4,3,4,3,4,2,5,3,3,3,4,4,4,2,4,4,2,2,3,2,3,2,3,4,3,3,4,4,3,3,3,2,4,2,3,2,2,4,2,3,3,3,3,2,4,3,3,3,3,4,2,4,3,4,5,5,6,6,6,5,5,5,5,2,5,4,6,2,6,5,5,6,2,6,27,73,76,65,19,83,67,82,69,66,82,70
25,1,US,1,8,6,Indiana,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,4,4,3,4,3,4,3,3,2,3,4,3,3,4,3,3,3,3,4,4,3,3,3,2,3,2,3,2,3,3,2,3,4,3,3,2,4,2,4,2,4,3,3,2,3,3,3,4,3,3,3,2,2,2,3,3,4,3,3,3,3,4,2,3,3,3,3,3,3,3,3,4,2,3,2,4,5,4,4,5,4,5,5,5,4,4,4,4,5,3,5,4,4,5,4,5,38,72,67,62,14,69,87,71,73,84,85,66
42,1,US,1,6,5,Mississippi,2,5,4,3,4,1,4,4,2,4,4,4,4,3,5,2,5,4,2,5,2,5,4,4,4,4,5,4,3,5,3,5,4,4,4,4,5,4,2,5,2,5,4,3,5,4,4,4,3,5,4,5,4,4,4,4,4,4,3,4,2,5,4,4,5,4,5,4,3,4,4,5,2,5,4,2,5,4,2,4,4,5,4,4,4,2,5,4,2,4,2,5,4,4,4,3,4,4,2,4,6,7,6,5,6,4,3,5,4,3,2,3,3,3,3,3,5,5,6,6,30,30,55,60,20,20,10,30,75,76,50,60
25,0,US,1,6,5,CA,2,1,5,2,1,4,5,3,5,3,2,3,4,3,2,5,3,5,2,2,5,4,4,5,1,1,1,1,4,2,2,2,1,3,1,5,3,5,1,3,1,2,2,1,1,3,1,5,1,1,1,4,4,3,2,3,3,5,5,1,1,3,4,1,1,4,4,5,2,5,1,3,1,2,1,4,3,4,2,3,5,4,5,5,1,4,1,3,2,4,5,3,2,4,3,3,1,2,4,3,5,5,3,5,6,4,6,6,1,4,4,2,5,6,4,3,7,6,5,3,64,34,75,38,66,79,70,75,92,70,85,39
41,0,US,5,6,4,MD,3,4,5,5,2,1,2,2,3,1,2,2,4,2,5,2,4,4,4,5,1,4,4,2,4,2,4,4,4,5,1,3,4,2,2,2,1,5,5,1,4,2,2,4,2,4,1,4,2,3,2,2,4,2,2,4,2,2,5,4,1,2,4,4,4,1,4,4,5,4,1,3,4,1,4,2,4,4,2,2,5,2,3,4,1,4,2,5,2,1,2,2,5,5,3,4,4,4,4,4,6,6,6,5,4,5,7,6,7,1,3,6,5,3,7,3,5,7,2,6,72,65,70,61,29,3,88,89,24,30,86,45
25,1,US,1,8,6,IN,2,2,3,3,3,3,4,3,3,3,3,3,3,1,3,3,2,4,4,3,2,3,3,3,3,4,3,3,2,3,4,2,3,2,3,3,1,4,4,3,2,3,3,3,2,3,4,3,3,3,4,2,2,2,2,2,4,3,3,3,4,3,4,3,4,3,2,3,5,4,2,3,4,3,4,2,3,3,3,2,4,3,2,3,3,4,3,4,4,2,3,3,3,4,4,4,2,3,2,5,5,5,4,5,6,4,5,5,4,2,5,5,6,3,4,4,6,5,4,4,34,83,86,81,21,68,79,85,81,83,81,91
30,0,US,1,8,1,yes,4,2,2,2,3,3,2,4,2,3,2,2,4,4,3,4,3,2,5,2,4,3,4,3,2,2,3,3,3,5,2,3,3,4,2,4,4,2,3,3,2,2,3,2,3,2,2,2,4,3,3,3,4,4,4,4,2,2,2,3,2,3,2,4,2,3,4,4,2,2,4,3,2,2,2,2,2,4,4,4,2,4,3,2,4,2,3,3,2,3,3,2,3,3,3,2,3,3,4,3,2,2,6,6,3,2,2,2,2,6,2,2,5,6,3,2,2,2,6,2,49,51,51,52,49,51,51,75,51,51,52,51
32,1,US,2,6,8,MN,2,5,5,5,4,1,5,5,5,5,5,4,5,4,5,4,3,5,5,5,1,5,5,5,5,1,4,5,5,4,2,4,4,2,5,1,5,5,5,4,2,4,5,4,5,2,5,4,5,4,2,5,4,2,4,2,4,4,5,5,2,5,5,4,5,3,5,4,4,1,4,5,4,4,5,2,5,2,5,4,1,4,4,4,4,1,2,4,5,5,2,5,4,2,4,1,5,5,4,4,6,6,6,7,6,6,5,5,5,6,5,2,3,2,6,3,7,6,5,7,83,74,87,100,8,11,92,99,70,98,100,100
25,0,US,5,6,6,NY,2,1,4,4,2,5,3,1,3,2,3,3,3,4,4,3,3,2,4,2,1,4,2,3,3,3,4,3,2,5,3,5,3,1,4,4,5,5,5,4,1,1,2,3,3,4,3,1,5,2,4,3,3,2,5,2,3,3,1,5,5,2,5,1,4,1,4,3,5,1,2,2,1,3,5,1,5,3,2,5,4,5,3,2,3,5,5,1,2,1,4,3,2,1,5,3,1,3,4,2,4,1,1,7,2,3,4,5,4,2,2,1,4,2,4,1,4,1,2,6,71,38,71,78,41,22,39,64,36,75,39,72
29,0,US,1,5,3,indiana,4,1,2,4,3,5,2,2,4,4,3,4,1,2,3,1,4,4,3,4,3,2,4,3,4,3,4,2,4,2,3,3,3,3,3,1,3,4,4,5,4,4,5,4,3,3,3,4,4,2,5,2,2,1,2,2,5,3,2,3,2,2,3,3,4,4,3,2,2,2,2,4,2,2,4,3,3,3,3,3,3,3,2,5,2,3,3,2,3,4,4,3,3,2,2,4,2,2,3,5,4,4,5,3,7,5,4,6,5,4,4,5,5,2,5,5,3,4,5,5,24,82,26,34,5,91,79,80,78,74,92,30
25,0,US,5,6,5,CA,4,2,4,1,4,2,3,3,5,2,3,5,1,4,4,2,2,1,3,2,5,4,2,2,4,3,4,5,4,1,3,4,4,1,4,3,3,1,2,1,3,3,2,4,2,3,4,4,5,5,4,5,2,2,3,2,4,4,1,4,4,5,2,3,2,3,1,3,3,2,3,1,5,2,2,5,5,5,4,3,4,2,4,2,3,3,4,5,5,3,4,4,5,5,2,3,3,1,4,5,7,1,5,5,3,3,7,3,6,7,6,6,2,3,6,5,2,7,4,6,28,91,84,79,19,79,71,64,100,90,76,76
32,0,US,1,6,5,Indiana,1,1,5,5,4,5,5,1,5,5,5,5,1,1,2,2,2,4,5,4,1,5,1,2,5,4,5,5,1,4,5,1,2,1,5,1,1,5,4,5,1,5,5,5,2,3,4,1,1,1,4,1,1,1,2,2,5,4,5,1,5,1,5,1,5,5,1,1,4,5,2,4,5,5,5,3,1,1,1,1,4,2,1,4,2,5,1,5,5,1,4,5,1,5,5,5,1,5,1,5,6,6,6,5,5,6,6,6,6,2,5,6,6,2,6,6,6,6,2,6,22,80,79,81,16,83,85,76,75,82,81,78
34,0,US,1,6,5,CA,3,3,5,5,3,4,5,5,2,2,2,3,3,2,1,4,1,2,4,3,5,3,3,4,5,2,4,3,4,1,4,3,4,4,4,3,3,4,2,4,4,5,3,5,1,3,3,2,4,2,4,1,2,3,1,3,3,4,2,1,4,2,2,3,4,5,4,5,5,3,4,4,4,3,4,4,2,3,2,1,5,4,4,3,3,3,5,2,1,1,3,5,2,1,4,4,5,2,3,4,7,3,5,7,6,4,1,7,2,5,4,1,4,4,7,3,7,5,2,2,64,84,69,65,60,31,62,18,77,21,72,25
51,0,US,1,5,1,ALABAMA,5,2,4,4,5,4,4,3,4,4,4,5,2,2,2,1,1,4,4,5,2,5,1,1,4,4,4,4,2,3,4,2,2,2,5,3,2,5,4,4,1,4,4,3,2,3,5,1,2,1,5,2,2,2,2,2,4,4,5,2,4,2,4,2,4,5,3,2,3,4,2,4,5,4,5,1,2,1,2,2,4,2,2,4,1,4,2,4,5,2,4,5,1,4,4,3,2,4,2,3,7,6,6,7,5,6,5,5,5,2,7,6,6,2,5,5,5,6,4,5,17,74,88,93,22,74,80,82,88,77,84,76
41,0,US,1,8,5,Ohio,3,2,5,5,5,1,5,5,3,5,4,5,5,4,5,3,5,5,4,5,1,4,4,3,5,1,4,5,5,4,2,5,5,2,4,1,5,5,4,3,1,5,5,4,2,2,4,3,2,5,3,4,5,4,2,1,4,5,4,5,3,3,5,5,4,3,5,4,2,5,2,4,5,5,5,2,5,5,3,4,2,5,5,4,3,1,2,5,3,3,3,4,3,3,5,3,2,5,1,5,7,7,7,6,7,7,7,5,4,1,5,7,7,4,5,6,4,7,3,7,73,61,90,91,0,70,94,100,70,100,89,61
47,1,US,1,8,5,Nevada,4,2,4,2,4,1,4,5,1,5,2,1,4,3,4,4,4,5,4,4,1,2,4,2,5,3,5,5,1,4,2,2,4,2,4,3,4,4,2,4,2,2,5,1,4,2,4,5,2,5,3,4,2,2,4,2,4,4,2,5,2,4,4,3,4,2,5,5,2,5,4,4,4,4,4,3,5,4,3,4,2,3,4,3,3,1,5,5,2,4,2,3,4,3,4,2,1,4,2,4,3,3,3,2,5,2,3,3,2,2,3,6,7,5,7,7,1,1,1,4,10,60,70,95,5,90,70,80,90,77,60,56
36,0,US,2,6,7,TX,5,4,4,4,4,1,3,5,3,5,2,2,5,4,4,1,5,5,2,3,1,3,4,5,4,1,3,4,4,4,1,4,4,4,3,4,5,4,3,2,2,4,4,4,4,1,4,2,4,4,2,4,4,4,4,2,4,2,4,4,2,4,3,2,3,1,5,4,2,2,2,4,3,4,3,2,5,5,4,2,2,4,4,4,4,1,4,3,2,4,1,4,5,4,4,2,4,2,4,4,3,3,3,3,3,5,2,3,3,5,5,5,5,5,2,6,2,2,3,5,13,61,63,93,63,82,74,56,68,78,58,28
29,0,US,1,6,4,new york,3,5,2,4,2,1,4,2,1,5,4,1,2,4,2,1,5,5,2,4,3,1,2,2,3,3,2,4,2,5,1,4,2,3,3,1,3,4,4,4,4,5,2,2,4,1,2,2,3,5,4,1,1,4,4,5,1,5,3,2,2,4,4,5,1,1,3,2,2,2,1,3,3,2,1,4,5,2,5,2,1,2,2,1,1,4,2,4,4,4,1,2,3,2,2,3,1,5,1,1,6,6,4,2,1,4,6,1,5,6,6,1,2,7,3,7,1,4,6,2,49,51,51,51,49,51,51,51,51,52,51,51
35,1,US,1,5,6,colorado,3,3,2,3,2,2,4,4,3,2,2,4,3,2,4,4,2,3,3,3,3,3,4,2,2,4,2,4,2,3,3,3,4,3,4,3,2,2,3,2,3,2,3,4,3,2,4,4,3,5,3,2,4,2,3,3,4,3,5,3,4,3,2,3,2,3,3,4,4,3,4,3,4,2,4,1,4,1,3,3,2,2,4,3,4,2,4,2,2,2,3,3,2,4,3,4,2,2,3,3,5,4,6,5,4,5,5,5,3,2,6,5,4,3,5,5,4,6,2,4,7,64,60,72,16,86,92,90,83,78,100,82
26,0,US,1,6,6,CA,5,1,1,1,1,2,4,2,4,3,4,5,4,2,2,2,4,4,3,1,5,4,5,5,4,4,3,3,3,2,4,3,2,4,5,1,1,1,2,3,3,4,2,4,4,1,3,4,3,3,5,3,2,2,4,5,1,1,1,5,4,1,1,1,3,5,3,5,4,4,1,4,5,3,1,2,3,5,3,2,4,2,5,2,5,5,4,3,4,2,5,5,4,5,2,3,1,5,4,2,5,5,7,1,4,7,5,1,1,5,7,2,1,6,2,3,5,7,5,1,38,58,61,59,43,58,46,57,43,60,39,61
24,0,US,1,6,5,UNITED STATES,3,3,1,2,5,1,2,3,3,3,3,4,1,3,4,4,4,5,4,3,2,2,1,3,3,4,5,1,3,2,3,1,2,5,3,1,1,4,3,2,1,5,5,3,4,2,1,2,3,5,5,2,4,5,3,2,3,4,2,2,2,4,4,1,2,4,5,4,3,5,3,1,5,1,4,5,1,2,4,4,4,5,1,3,2,1,1,1,1,1,2,1,5,4,4,4,1,4,2,4,2,3,7,6,6,4,7,6,6,3,1,7,6,5,4,2,5,6,6,4,57,39,67,38,56,66,69,64,67,67,31,31
25,0,US,1,6,6,NY,4,4,4,4,3,3,2,1,1,5,1,2,4,5,3,5,4,3,5,4,1,5,3,3,5,2,5,2,2,3,4,5,4,4,4,2,5,2,3,1,4,3,3,3,4,3,4,1,5,5,4,1,3,1,1,4,4,3,1,1,2,3,2,1,4,2,1,2,2,3,1,2,5,5,3,2,5,3,1,5,5,3,4,5,2,3,5,1,1,1,2,1,3,5,5,3,5,5,4,2,4,7,2,3,1,7,3,2,1,6,4,4,4,3,3,3,2,1,5,6,43,66,68,68,45,60,52,58,67,59,59,58
30,0,US,1,5,6,INDIANA,2,1,1,4,4,4,4,2,4,3,5,4,1,2,2,2,3,5,5,5,2,5,3,1,5,4,4,4,2,4,5,2,1,1,4,1,2,5,5,5,2,4,4,5,2,5,5,2,2,2,5,5,2,1,3,2,5,4,4,1,5,2,5,3,4,5,2,2,4,4,1,5,5,5,5,2,1,1,1,3,5,2,2,5,2,5,1,4,4,1,5,5,2,5,4,4,1,5,3,4,7,7,6,7,7,7,6,6,6,2,6,7,7,2,7,6,7,6,2,6,33,68,76,79,23,81,72,67,65,76,65,76
34,0,US,5,6,2,NC,3,3,5,2,2,3,4,5,2,3,1,3,1,3,3,3,5,5,3,2,4,3,5,5,2,1,3,2,5,3,3,1,4,1,1,5,2,4,2,2,2,2,4,5,2,3,4,4,1,1,1,5,3,4,1,4,2,1,5,3,3,4,4,3,2,1,1,3,5,2,1,4,3,5,3,3,4,5,3,2,3,4,5,5,2,2,1,2,5,1,5,1,1,2,3,4,2,1,5,3,6,7,4,4,3,2,4,5,5,7,5,4,5,5,4,7,2,5,7,1,66,66,33,23,32,18,28,67,22,74,75,43
25,0,US,5,6,6,NY,2,3,2,2,4,2,4,2,4,2,1,4,5,3,1,4,5,1,4,2,5,5,5,1,3,3,1,4,4,1,4,3,1,3,5,2,5,5,4,1,4,5,5,3,5,2,4,2,1,3,2,1,5,3,1,5,5,2,2,4,2,3,3,2,4,4,3,4,5,1,5,2,2,2,4,3,1,5,3,3,4,2,5,1,3,5,2,4,5,1,1,2,2,3,3,1,2,3,5,1,7,1,7,3,7,2,2,2,7,5,6,2,7,1,1,7,5,5,7,3,58,60,36,67,24,28,71,59,36,39,60,60
25,1,US,1,8,6,Florida,2,1,4,4,5,4,5,2,4,3,5,4,2,1,2,2,1,4,5,5,2,4,2,1,4,4,4,5,2,5,4,1,2,2,5,2,2,5,4,5,2,4,4,4,2,4,5,1,1,2,4,2,1,1,1,2,5,4,5,2,4,2,4,1,4,5,2,2,4,4,1,4,4,4,4,2,2,2,2,2,5,2,1,5,2,4,2,4,5,2,5,5,2,4,4,4,2,4,2,4,5,5,6,6,4,6,5,5,6,3,6,5,5,3,6,5,5,5,3,5,23,89,94,95,6,88,87,92,95,97,94,95
454,1,US,1,4,7,New Mexico,3,3,5,1,4,1,5,5,3,4,4,5,5,2,3,4,4,5,3,3,3,4,5,2,3,3,5,5,2,4,4,4,4,2,4,3,4,4,2,3,4,4,5,2,2,3,4,5,3,2,5,5,4,3,4,3,3,5,3,4,2,4,5,3,4,3,5,4,2,3,4,4,3,4,4,4,5,5,3,5,4,4,5,3,4,3,4,4,3,5,4,5,3,3,4,4,4,4,2,4,5,5,4,4,4,4,5,4,2,6,6,2,4,3,3,3,4,4,4,4,76,90,100,93,64,82,98,84,41,94,94,96
24,0,US,1,6,5,califronia,3,1,3,2,1,2,4,1,1,5,3,2,2,5,4,4,5,4,2,1,2,2,3,2,4,4,4,3,5,4,4,5,5,3,3,2,3,4,4,2,4,4,4,2,4,2,5,5,1,3,3,3,1,1,2,4,1,1,4,2,1,4,2,5,4,2,1,3,3,1,3,1,2,5,1,3,4,4,1,4,1,1,4,2,2,2,3,3,5,3,1,3,5,1,3,2,3,4,4,2,2,2,7,1,3,4,2,7,5,3,4,7,7,3,1,5,3,1,5,4,61,71,40,64,67,68,37,38,36,76,73,68
