Age,Gender,Nationality,Ethnicity,Education,Income,State,BFAS_1,BFAS_2,BFAS_3,BFAS_4,BFAS_5,BFAS_6,BFAS_7,BFAS_8,BFAS_9,BFAS_10,BFAS_11,BFAS_12,BFAS_13,BFAS_14,BFAS_15,BFAS_16,BFAS_17,BFAS_18,BFAS_19,BFAS_20,BFAS_21,BFAS_22,BFAS_23,BFAS_24,BFAS_25,BFAS_26,BFAS_27,BFAS_28,BFAS_29,BFAS_30,BFAS_31,BFAS_32,BFAS_33,BFAS_34,BFAS_35,BFAS_36,BFAS_37,BFAS_38,BFAS_39,BFAS_40,BFAS_41,BFAS_42,BFAS_43,BFAS_44,BFAS_45,BFAS_46,BFAS_47,BFAS_48,BFAS_49,BFAS_50,BFAS_51,BFAS_52,BFAS_53,BFAS_54,BFAS_55,BFAS_56,BFAS_57,BFAS_58,BFAS_59,BFAS_60,BFAS_61,BFAS_62,BFAS_63,BFAS_64,BFAS_65,BFAS_66,BFAS_67,BFAS_68,BFAS_69,BFAS_70,BFAS_71,BFAS_72,BFAS_73,BFAS_74,BFAS_75,BFAS_76,BFAS_77,BFAS_78,BFAS_79,BFAS_80,BFAS_81,BFAS_82,BFAS_83,BFAS_84,BFAS_85,BFAS_86,BFAS_87,BFAS_88,BFAS_89,BFAS_90,BFAS_91,BFAS_92,BFAS_93,BFAS_94,BFAS_95,BFAS_96,BFAS_97,BFAS_98,BFAS_99,BFAS_100,FPPosture1,FPPosture2,FPPosture3,FPPosture4,FPPosture5,FPPosture6,FPPosture7,FPPosture8,FPPosture9,FPPosture10,FPPosture11,FPPosture12,FPPosture13,FPPosture14,FPPosture15,FPPosture16,FPPosture17,FPPosture18,FPPosture19,FPPosture20,SECS_1,SECS_2,SECS_3,SECS_4,SECS_5,SECS_6,SECS_7,SECS_8,SECS_9,SECS_10,SECS_11,SECS_12
34,0,US,Black,2,2,NC,3,4,3,2,4,1,3,3,1,3,1,3,2,3,4,2,5,3,1,3,2,4,4,2,3,2,4,4,4,4,3,4,4,3,3,3,3,3,3,4,4,4,4,3,3,2,4,4,2,3,1,5,4,3,4,2,5,1,1,4,3,5,3,4,4,3,4,3,4,3,3,3,3,3,3,2,5,3,3,3,2,4,2,3,2,2,3,4,1,5,2,3,4,3,4,2,4,3,5,4,7,7,7,6,7,3,2,4,4,7,3,3,2,3,3,4,7,6,5,6,0,0,40,0,20,0,0,0,50,25,50,20
33,0,US,Other,3,2,OH,5,2,1,1,4,2,2,3,1,5,3,1,1,1,4,2,5,3,2,5,4,2,1,1,4,2,5,2,2,5,2,4,3,1,5,2,5,1,1,5,5,2,2,2,5,3,5,3,2,5,3,3,4,3,4,2,5,1,1,3,4,4,3,2,4,3,5,2,2,5,3,2,1,3,4,2,5,2,1,5,2,5,2,2,4,2,5,3,3,5,2,4,2,5,3,3,4,2,1,4,5,7,6,4,7,2,2,2,2,1,2,4,4,5,7,5,5,4,7,6,47,30,20,5,50,9,40,15,50,30,37,15
36,0,US,White,7,6,FL,5,5,5,5,5,1,5,5,5,5,1,4,5,1,5,1,1,5,1,5,5,5,5,5,1,2,1,5,5,1,1,2,5,5,5,5,5,5,1,1,5,1,1,1,1,1,1,5,5,5,2,5,5,4,5,2,5,1,1,5,1,5,4,1,1,1,5,5,1,5,5,1,1,1,5,2,5,5,5,5,1,5,5,5,5,1,1,1,1,5,1,5,5,4,4,5,5,1,5,1,6,6,3,6,5,6,6,5,7,2,7,6,5,2,6,6,6,6,1,5,17,71,83,98,7,11,100,97,76,100,96,82
60,1,US,Other,6,7,TX,4,4,3,3,4,2,4,3,1,4,4,4,4,3,3,4,5,4,4,3,2,4,4,3,4,3,4,3,3,2,2,4,4,2,2,3,5,4,2,4,4,4,4,3,2,3,4,3,2,3,5,4,4,2,3,4,5,4,1,3,3,4,3,2,4,3,5,4,1,3,2,4,4,3,3,3,5,3,2,4,3,4,2,2,3,2,5,4,2,3,4,3,3,2,4,3,4,4,4,2,4,5,4,4,2,2,2,2,3,1,3,5,6,6,6,5,4,4,4,4,100,82,100,51,77,80,90,62,100,70,89,28
25,0,US,White,6,3,MI,1,5,4,4,5,1,3,5,4,5,2,4,5,5,5,1,5,4,2,4,1,5,5,5,5,1,5,4,3,4,1,5,4,5,4,1,5,4,4,4,1,5,4,5,5,1,5,3,4,5,2,5,5,2,4,1,5,4,4,5,2,5,4,5,4,1,5,3,3,4,4,5,2,5,4,1,5,5,3,2,1,1,4,4,4,1,5,4,3,4,2,5,5,5,5,1,4,4,2,4,6,7,7,7,7,3,4,3,2,1,4,2,1,4,3,5,6,6,7,5,46,10,62,14,16,32,7,6,16,17,30,44
37,1,US,White,6,2,VA,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,4,4,2,4,2,4,4,4,4,2,4,4,4,4,2,4,4,4,4,2,4,4,4,4,2,4,4,4,4,2,4,4,4,4,2,2,4,4,4,2,4,4,4,4,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,4,4,4,4,3,2,4,4,4,2,4,4,4,4,2,2,4,4,4,5,5,4,5,5,5,3,3,5,5,5,4,5,4,4,4,5,5,4,4,93,60,57,84,15,52,86,87,89,80,89,62
46,1,US,Black,4,1,SC,2,1,5,3,5,2,4,5,5,5,4,5,5,2,5,4,5,5,5,5,2,5,4,2,5,2,1,5,3,5,1,5,5,2,5,3,5,5,3,5,2,5,5,2,5,2,3,5,5,5,4,5,4,4,5,2,2,5,5,5,1,5,5,5,4,1,5,5,3,4,2,5,4,3,4,2,5,5,5,5,4,5,4,4,5,2,5,4,3,5,2,4,4,4,5,2,5,5,5,4,6,7,6,5,7,2,4,3,4,1,4,5,2,5,5,3,4,4,6,7,0,48,5,0,17,15,100,13,50,41,100,20
28,1,US,White,3,3,NY,2,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,4,4,4,4,2,4,4,4,4,4,2,4,4,4,2,4,4,4,4,2,4,4,4,4,2,4,4,4,2,2,4,2,4,4,2,4,4,2,4,4,2,4,4,4,2,4,4,4,4,2,4,4,4,2,2,4,4,4,4,2,4,4,2,2,2,4,4,4,4,2,2,4,4,4,2,4,4,4,4,2,4,4,4,4,5,6,6,6,6,6,6,6,5,3,5,3,3,2,6,4,5,5,6,5,74,78,76,83,73,70,76,78,76,76,79,80
46,1,US,White,8,5,IL,4,5,2,5,4,2,2,2,3,4,4,4,2,4,5,2,4,2,2,5,2,4,4,4,4,2,2,2,2,4,2,5,2,2,4,2,5,2,2,5,2,5,2,4,5,2,4,4,2,4,2,5,2,4,4,4,4,1,2,5,2,4,2,4,5,2,5,2,4,5,4,5,4,4,4,2,5,1,4,4,2,4,2,5,4,2,4,3,2,4,1,4,2,4,4,2,4,2,2,1,6,7,5,7,6,5,2,5,2,1,3,3,2,3,6,2,6,6,6,6,50,40,20,51,30,10,15,10,40,40,51,21
35,1,US,White,8,5,PA,2,5,5,3,5,2,2,4,3,5,2,5,5,4,5,3,4,4,3,5,2,5,4,5,4,2,4,4,3,5,1,5,5,2,5,2,5,4,2,4,2,5,4,4,5,2,4,3,4,5,2,5,5,4,5,2,4,4,3,5,2,5,2,3,4,1,5,3,3,4,2,4,4,5,5,3,5,3,4,3,1,5,4,3,5,3,5,3,3,3,2,4,4,3,5,2,5,4,2,5,6,6,4,6,7,2,1,4,1,1,2,5,5,6,7,5,5,5,6,6,20,10,11,0,0,30,50,30,37,40,70,15
44,1,US,White,6,7,NJ,2,5,4,3,3,2,3,1,2,5,5,4,2,3,4,4,4,3,4,5,2,4,1,4,4,4,5,2,3,5,4,5,2,3,3,4,5,3,3,4,2,5,4,4,4,5,3,2,2,1,5,5,2,4,2,3,4,2,3,5,3,4,2,4,4,3,5,2,4,5,5,5,2,4,2,4,5,3,2,4,4,5,1,4,4,3,5,4,2,4,4,4,2,4,3,4,5,4,1,5,7,7,7,7,7,3,2,2,4,2,2,1,3,2,2,1,4,4,6,6,50,19,50,32,27,0,50,50,30,50,50,8
43,0,US,White,6,5,WV,4,5,4,4,4,1,4,3,4,5,2,4,4,4,4,3,3,4,4,3,2,4,4,3,4,1,4,5,5,4,2,5,4,2,4,2,5,4,4,4,4,4,4,4,4,2,4,4,3,3,3,4,4,3,4,3,5,4,4,4,2,4,4,5,4,2,5,3,4,3,2,4,4,2,5,2,5,4,3,3,2,5,3,4,5,3,4,5,3,3,3,4,3,4,4,2,4,4,5,4,6,6,5,6,6,5,4,4,5,3,6,2,3,2,3,5,4,5,3,5,54,60,82,81,9,60,61,72,86,82,92,100
55,0,US,White,4,6,NY,4,5,4,2,4,1,2,5,4,5,2,5,4,2,5,4,5,4,2,5,2,4,5,2,4,2,4,5,4,5,1,5,4,2,5,2,5,4,2,4,4,5,4,2,5,2,4,4,5,5,2,5,5,2,5,2,5,2,4,5,2,4,5,4,5,2,5,4,4,5,4,5,2,4,4,2,5,4,4,5,2,5,4,4,4,2,5,4,4,4,1,5,5,4,5,2,4,4,4,4,6,6,6,6,6,3,2,5,2,2,5,2,2,3,3,3,6,5,6,5,49,5,51,20,24,2,71,40,79,54,76,20
37,0,US,Hispanic,6,6,CA,1,5,5,5,5,1,5,5,4,4,1,4,5,5,5,3,5,4,3,4,1,5,5,5,1,1,3,4,5,3,1,5,5,5,4,1,5,3,4,4,2,4,4,1,5,1,5,5,5,5,1,5,5,5,4,1,4,1,4,2,1,5,4,5,4,1,5,1,1,1,2,4,3,4,5,1,4,5,5,2,4,5,4,5,5,1,3,4,3,3,1,4,5,5,4,1,5,1,5,4,7,2,4,4,7,2,1,5,1,1,2,4,4,4,1,2,4,4,6,6,0,22,51,0,0,0,8,0,88,70,39,51
43,1,US,White,6,6,ME,4,5,5,3,4,1,5,4,1,5,2,5,5,2,5,3,5,5,1,5,1,5,5,1,5,2,5,4,5,4,1,5,5,1,4,1,5,4,1,5,4,5,5,5,2,4,5,2,2,5,5,5,5,1,5,1,5,5,1,5,1,5,5,5,5,2,5,4,1,3,5,4,5,5,5,5,5,5,3,5,4,5,5,2,5,3,5,4,2,2,3,5,4,5,5,1,5,5,1,5,7,7,5,5,7,5,7,4,1,1,1,5,2,7,3,3,4,4,7,5,4,30,65,0,2,0,51,59,97,36,95,63
27,1,US,White,6,5,NY,1,5,5,5,5,1,5,1,5,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,5,1,5,1,5,5,1,5,5,1,5,1,5,3,5,5,1,5,5,5,5,1,5,1,5,5,1,5,5,5,5,1,5,5,5,1,1,5,5,5,5,1,5,1,5,5,1,5,5,5,1,1,2,5,5,5,7,7,1,1,7,1,1,1,7,1,1,1,1,3,1,1,1,1,3,1,20,51,85,51,19,79,51,51,91,51,76,51
40,0,US,White,4,6,ME,1,5,5,4,5,1,1,1,5,5,1,5,4,4,5,2,5,3,4,5,1,4,4,4,5,1,4,1,5,4,2,5,5,4,5,1,5,3,4,4,1,5,4,5,5,1,3,4,4,4,2,5,4,4,5,2,3,3,5,5,1,5,4,5,3,1,4,2,4,5,4,5,4,5,5,2,5,2,4,5,1,5,4,5,5,1,4,1,4,5,1,5,4,5,5,2,3,3,4,5,7,7,7,6,7,2,2,4,3,1,2,7,3,5,7,5,6,6,6,7,13,35,13,0,29,80,23,42,70,62,70,19
26,0,US,Hispanic,2,7,TX,4,4,4,3,4,1,3,5,2,5,5,5,2,1,4,2,5,4,2,4,1,5,4,4,4,1,5,3,2,5,1,5,5,1,2,1,4,4,1,4,4,5,3,4,4,2,5,1,2,2,4,4,3,5,4,1,4,4,3,4,1,5,3,5,1,1,5,2,4,4,5,5,4,5,4,1,5,4,1,2,2,5,1,5,3,1,5,5,2,4,3,5,2,4,4,1,2,2,1,5,7,7,7,7,7,4,5,4,5,3,6,3,4,2,3,2,6,4,5,7,27,47,53,11,26,30,66,15,62,54,61,61
34,0,US,Black,7,5,NY,1,2,5,3,5,1,3,4,5,4,1,3,5,2,5,2,1,4,5,4,1,2,5,2,5,1,3,4,5,1,1,2,5,1,5,1,3,4,5,4,1,2,5,1,5,1,2,4,5,4,1,2,5,1,5,1,2,3,5,5,1,2,5,4,5,1,2,4,5,4,1,2,5,2,5,2,5,4,4,4,2,4,4,3,5,1,4,4,5,4,1,2,5,4,5,1,2,4,4,5,6,6,4,4,5,4,4,5,6,5,5,3,3,3,4,2,3,2,3,4,98,42,71,9,84,50,50,26,82,81,68,63
56,1,US,White,4,5,NJ,2,4,4,5,4,1,4,3,4,5,1,4,4,5,2,3,2,4,4,4,2,5,4,5,4,1,2,3,4,4,1,5,5,5,1,2,5,5,4,2,3,4,5,5,1,1,2,4,5,1,3,4,4,4,4,2,4,5,4,4,1,5,4,2,4,4,5,4,5,4,2,5,4,4,4,2,5,5,5,4,2,5,5,5,5,4,1,4,4,5,1,5,4,3,4,4,4,5,4,4,6,4,7,6,6,6,4,4,6,2,4,3,3,2,2,4,4,2,3,5,8,77,85,51,72,17,71,66,44,30,63,65
27,0,US,Black,6,5,FL,4,4,5,2,5,1,4,4,1,5,1,4,5,1,5,1,5,5,1,4,1,4,5,1,5,1,4,4,3,5,1,4,5,1,5,1,5,4,2,4,4,4,5,2,1,3,5,4,1,5,5,5,5,1,2,1,4,5,2,2,1,4,3,2,5,4,5,4,2,5,1,3,4,5,5,1,5,4,2,4,1,5,4,2,5,1,4,5,2,4,1,3,4,2,4,1,3,5,2,4,5,6,6,4,5,4,6,6,6,7,7,5,5,3,4,5,2,3,2,5,81,68,98,88,38,14,97,96,89,78,98,94
44,0,US,White,2,4,AR,1,5,5,5,2,2,5,5,2,5,2,5,5,5,4,2,5,5,4,5,1,5,5,4,2,4,5,5,1,5,3,5,5,2,4,1,5,5,4,4,2,5,5,4,2,1,5,2,1,4,4,5,4,4,4,1,5,5,1,4,2,5,4,4,4,1,5,5,2,4,4,4,5,4,2,2,5,5,2,4,3,4,5,4,2,1,5,5,2,2,3,5,2,4,5,3,5,5,1,5,6,4,4,3,7,3,2,3,3,3,5,6,7,5,4,6,1,2,2,3,95,85,65,50,90,90,75,95,80,65,100,100
32,1,US,White,6,6,MD,2,5,5,5,5,1,4,5,5,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,5,1,4,4,5,5,1,5,5,5,5,1,5,4,4,4,1,5,5,4,5,1,4,2,5,5,1,5,5,2,5,1,5,4,5,5,1,5,5,5,5,1,5,2,4,4,1,5,4,5,5,2,5,1,5,2,1,5,5,4,5,1,2,4,4,2,1,5,5,5,5,1,5,4,5,5,7,7,7,7,7,5,4,5,7,2,5,2,1,4,4,2,7,7,7,7,5,10,51,17,22,21,23,24,51,38,33,76
30,1,US,Black,2,3,IL,3,4,1,3,4,3,4,4,4,5,3,3,4,4,3,3,4,2,4,3,3,3,3,1,2,3,4,2,2,3,3,5,3,2,3,4,2,3,3,5,3,2,2,3,3,3,4,3,3,2,3,4,3,3,2,4,3,3,3,4,1,4,2,1,1,3,5,3,2,4,2,3,2,4,5,4,3,3,4,3,3,4,4,5,2,3,4,4,3,3,2,4,2,4,4,2,5,3,4,2,5,4,4,3,4,4,4,3,3,3,4,5,2,4,2,4,3,5,7,3,78,31,61,67,67,22,80,14,40,30,51,19
24,1,US,Hispanic,6,5,CO,2,2,5,4,4,1,4,1,4,2,2,5,4,2,2,4,2,4,2,3,1,5,4,2,2,1,5,4,2,2,2,1,4,1,2,2,5,4,4,5,4,5,4,2,5,4,4,2,2,2,5,2,4,5,5,2,2,4,2,2,4,4,4,3,3,4,2,4,4,3,2,4,4,4,4,4,5,2,4,4,4,5,1,4,4,2,2,4,4,2,4,4,4,4,4,2,1,4,2,5,2,5,6,2,2,5,3,3,5,2,6,6,6,6,2,6,2,2,3,5,7,74,25,97,36,50,72,77,68,77,96,71
45,1,US,White,6,5,IL,2,4,4,4,4,2,4,4,4,4,2,4,4,4,4,4,4,4,4,4,2,4,4,4,4,2,4,4,4,2,2,4,4,4,2,2,4,4,4,4,2,4,5,4,2,2,4,4,4,2,4,4,4,4,2,2,4,4,4,4,2,4,4,4,4,2,4,4,4,2,2,4,4,4,4,4,4,4,4,2,2,4,4,4,4,2,4,4,4,2,2,4,4,4,4,4,2,4,4,4,4,5,3,3,5,5,5,5,5,3,5,5,5,5,5,5,4,3,3,5,49,60,64,77,49,63,82,76,51,58,92,69
40,0,US,White,6,4,AL,2,3,4,4,4,4,4,3,4,5,3,2,2,2,2,4,3,3,5,3,2,3,1,2,5,4,1,3,4,2,2,3,3,2,2,3,3,1,4,5,3,3,3,2,2,4,4,3,4,1,2,3,3,3,2,4,4,2,4,2,3,3,4,3,4,4,5,3,4,2,1,3,4,3,4,5,4,2,5,3,2,2,2,4,4,4,3,4,4,3,2,3,2,4,4,3,3,3,4,2,7,5,5,5,5,6,5,5,6,2,6,5,6,3,5,4,5,3,3,7,15,26,85,69,25,11,49,73,78,31,74,99
30,1,US,White,6,6,MO,2,5,4,1,4,2,4,4,4,5,3,4,4,1,4,1,3,4,4,1,2,2,3,1,4,1,4,5,5,5,2,4,4,1,4,1,4,5,4,4,4,4,4,1,2,1,2,5,4,3,4,3,4,4,2,2,2,5,4,1,4,4,3,2,1,2,4,5,4,4,5,2,2,4,4,1,5,5,2,4,4,4,2,4,2,2,5,5,4,4,2,4,1,4,2,1,2,4,5,4,3,5,7,1,5,4,4,4,5,3,5,5,6,5,4,5,1,1,2,5,92,61,100,84,100,98,85,80,100,80,100,100
50,1,US,White,6,2,IN,4,5,4,2,5,2,4,5,2,5,5,5,4,2,5,4,4,4,1,5,4,5,4,2,4,4,5,4,2,4,4,5,3,1,4,2,5,2,2,2,4,5,4,2,5,4,5,4,2,5,5,5,5,2,5,2,5,2,4,5,5,5,2,2,5,5,5,4,1,2,2,5,2,4,4,4,5,2,1,4,4,5,4,1,4,2,5,2,2,2,5,5,4,2,4,4,5,4,1,5,6,6,6,6,7,2,2,1,2,2,3,5,5,6,6,5,3,2,4,7,20,60,30,10,20,50,60,40,50,40,50,25
48,1,US,White,2,3,MO,5,5,2,1,1,1,4,1,1,5,5,4,2,2,1,2,5,4,1,5,4,4,2,2,1,2,5,1,1,1,4,5,1,2,1,4,4,4,1,4,5,5,2,1,1,4,4,2,2,4,5,5,4,4,2,4,4,5,1,4,5,5,1,1,4,4,4,4,1,2,4,4,1,5,1,2,5,5,2,4,5,5,1,2,1,2,5,4,1,2,5,4,2,2,1,2,5,4,1,4,3,3,3,2,5,5,5,7,5,5,6,5,7,5,3,6,1,1,2,3,15,45,99,75,60,95,95,95,95,75,90,95
64,1,US,White,2,2,WA,1,5,5,5,4,1,5,5,3,5,1,5,5,5,5,1,4,4,3,5,1,5,4,5,4,1,5,5,4,5,1,5,5,4,4,3,5,3,3,4,1,5,5,5,5,1,4,4,4,5,1,5,5,5,5,1,5,5,3,5,1,5,3,5,4,1,5,4,4,5,2,5,5,5,2,1,5,3,4,5,3,5,5,5,3,1,5,5,3,5,1,5,5,5,4,1,3,5,2,4,2,4,5,4,4,4,4,5,4,4,6,5,6,5,3,5,2,3,3,4,100,100,100,100,85,100,100,100,100,80,100,100
23,1,US,Black,4,2,NY,5,5,5,5,5,1,4,2,5,5,4,5,5,1,5,5,5,5,5,5,1,5,5,2,5,5,2,4,3,5,4,5,4,2,5,1,5,5,5,5,5,5,5,2,5,3,4,5,5,5,5,5,5,5,5,1,3,4,5,5,1,5,5,5,5,4,2,4,4,5,2,5,1,5,5,1,5,5,5,5,4,5,2,5,5,4,5,5,2,5,2,5,1,4,5,4,2,5,2,5,7,7,7,7,7,1,1,1,4,1,1,1,1,1,7,1,7,7,7,7,0,75,50,50,0,55,50,0,98,10,50,50
66,0,US,White,6,5,NY,1,5,5,5,5,1,4,5,5,5,1,5,5,4,5,1,3,4,4,5,1,5,5,5,5,1,5,4,5,5,1,5,5,3,4,1,5,5,4,5,1,5,5,5,4,2,5,2,5,4,1,5,5,5,4,1,5,4,5,5,1,5,5,5,5,2,5,2,4,4,1,5,5,4,5,1,5,2,4,4,1,5,5,5,4,1,3,5,4,4,1,5,5,5,5,1,4,4,4,5,5,7,5,5,7,4,4,2,3,4,5,4,5,3,5,4,4,5,5,6,46,64,62,92,17,26,73,83,83,69,79,86
70,1,US,White,4,6,NY,4,4,5,4,4,1,4,5,4,4,2,5,5,5,5,5,4,3,4,4,2,4,5,2,5,1,5,3,5,4,1,4,5,5,4,2,4,2,4,1,4,5,5,3,5,1,4,2,5,5,2,5,5,4,4,1,4,2,4,5,1,4,4,4,3,1,5,1,4,4,1,3,5,4,5,1,5,2,4,4,1,5,4,3,4,1,5,4,4,2,1,3,5,3,5,1,4,4,2,5,6,7,5,6,7,5,3,6,5,4,4,6,7,4,5,5,3,3,2,5,63,72,63,10,24,33,44,41,83,59,55,44
39,1,US,White,4,4,IL,5,5,5,2,4,5,5,5,5,5,4,4,5,2,5,5,4,5,2,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,4,5,5,5,4,5,5,5,5,1,5,5,5,5,5,5,5,5,5,2,5,5,1,5,4,5,4,5,5,2,5,5,5,5,4,4,5,5,4,4,5,5,5,5,5,5,5,2,5,3,5,5,5,5,4,5,4,5,5,3,5,5,3,5,1,5,6,3,4,1,5,3,4,6,3,5,5,4,7,5,5,7,1,1,1,4,100,9,99,67,1,0,69,44,51,0,69,98
40,0,US,White,7,6,IL,1,5,4,5,5,1,4,5,4,5,2,3,4,5,4,5,3,3,4,5,1,4,4,5,4,2,4,3,5,4,1,4,4,5,5,2,4,3,4,5,1,4,4,4,4,1,4,2,4,4,1,5,4,4,5,1,4,2,5,5,1,4,4,4,4,1,5,2,4,5,2,4,4,4,5,1,4,3,4,4,1,5,4,5,4,1,4,4,4,4,1,4,5,5,4,2,4,4,3,5,4,5,4,3,6,5,2,4,2,3,5,2,2,3,2,5,4,2,3,6,95,90,81,92,33,41,94,87,94,26,92,76
25,0,US,White,6,4,MI,5,5,4,3,5,1,5,5,4,5,2,4,5,4,4,2,2,4,3,4,4,3,4,4,4,2,3,3,3,3,1,3,5,4,5,4,5,1,2,2,5,5,5,4,5,1,4,5,2,3,1,2,5,4,5,2,4,4,3,2,2,3,3,4,2,1,5,3,4,3,4,3,5,4,5,2,5,5,4,3,4,1,3,4,1,1,3,4,3,5,3,4,5,5,5,1,3,5,3,4,6,5,7,3,6,6,5,6,5,4,6,4,5,2,5,5,6,4,2,4,0,64,61,35,28,0,77,67,83,78,63,77
36,0,US,White,6,5,FL,1,2,4,5,5,1,3,3,5,4,1,3,4,2,5,4,1,3,5,4,1,4,3,4,5,1,1,2,5,5,1,3,4,2,5,3,2,2,5,5,1,4,4,4,5,1,4,3,5,4,1,3,4,2,5,1,2,3,4,5,1,3,3,5,5,1,3,2,5,3,1,4,5,5,5,4,4,2,5,5,1,3,4,5,5,1,3,1,5,5,1,3,5,5,5,1,1,4,5,4,6,5,6,2,4,5,5,5,6,5,5,3,6,3,2,5,2,2,3,2,0,64,78,35,85,61,16,13,77,76,62,82
26,0,US,White,6,4,FL,3,2,3,1,3,4,5,2,1,3,5,4,1,1,3,4,5,4,1,4,5,2,1,1,3,4,4,1,1,3,4,2,1,1,2,3,5,4,1,3,2,2,3,1,3,3,5,4,1,4,4,5,2,2,3,4,5,4,1,3,5,2,1,1,4,2,5,3,1,4,5,2,2,3,3,5,5,5,1,5,3,4,1,1,3,4,5,4,1,5,4,2,1,3,3,4,3,3,1,3,7,7,7,7,7,6,4,6,1,2,6,6,3,4,5,5,5,6,6,7,10,15,30,20,10,25,75,45,80,10,75,20
36,1,US,White,6,3,MI,2,4,4,4,2,2,4,2,3,3,2,4,4,4,4,3,4,3,3,4,2,4,4,4,3,4,4,2,2,4,3,4,3,4,3,4,4,4,2,4,2,4,4,4,4,2,4,2,4,3,4,4,4,4,4,3,4,3,2,4,3,4,4,3,3,2,4,2,2,4,4,4,2,4,3,3,4,3,2,4,4,4,4,3,4,4,4,4,4,4,2,3,4,2,3,4,4,2,2,4,3,3,4,5,4,3,4,4,3,3,4,5,6,5,5,5,3,3,3,4,49,61,51,51,49,44,68,51,51,51,72,52
53,0,US,White,8,4,TX,1,5,4,1,4,1,5,2,1,4,4,2,5,1,4,2,5,4,1,4,2,1,5,1,2,2,5,2,1,2,1,1,4,1,2,1,5,4,1,2,2,4,4,1,2,2,5,4,1,4,1,2,4,1,1,1,5,2,1,4,2,1,2,1,1,2,5,4,1,2,4,1,4,2,2,2,5,4,1,4,2,4,2,1,2,1,5,5,1,4,1,2,4,2,2,1,2,4,1,4,6,6,6,6,6,6,5,5,5,3,6,5,5,3,3,6,2,3,3,6,68,100,50,50,68,68,100,100,100,50,100,50
31,0,US,White,6,5,NY,5,4,1,1,3,4,1,1,1,4,5,4,1,2,3,5,3,2,3,5,5,5,1,1,2,4,3,1,4,5,4,4,1,2,3,5,3,1,3,4,5,4,1,2,3,4,3,2,2,4,5,5,1,3,3,4,3,5,2,4,5,4,1,3,4,4,4,2,4,4,5,4,1,2,3,5,3,2,3,5,4,4,1,1,2,4,5,1,1,5,5,4,1,4,2,5,3,3,3,4,6,6,5,4,7,2,4,2,2,1,2,6,7,6,6,6,5,3,6,7,49,20,1,1,0,1,0,0,30,1,22,10
36,0,US,White,5,2,AR,2,3,5,4,5,1,5,5,3,5,4,3,2,5,4,1,3,4,2,5,2,4,3,4,5,1,5,3,3,5,3,4,4,4,5,1,3,2,2,4,2,4,4,4,5,1,4,2,3,3,3,4,5,4,5,1,5,5,2,4,3,4,2,3,4,1,5,2,4,5,3,3,4,5,3,1,5,3,2,5,1,5,3,3,5,1,5,4,3,4,3,4,3,4,4,1,3,5,2,4,6,7,6,2,6,5,5,5,2,4,6,5,3,3,3,2,2,1,2,6,60,40,95,35,50,90,95,95,100,85,100,95
29,0,US,Black,8,5,HI,3,2,2,2,4,4,4,2,4,5,5,3,1,3,2,2,1,3,5,4,1,5,1,3,4,4,4,4,3,4,5,1,2,3,4,4,1,3,5,4,2,4,3,4,2,3,4,1,4,4,4,3,1,3,2,1,3,4,3,2,4,2,4,1,5,5,4,1,3,3,2,4,4,4,2,4,2,2,2,2,3,3,3,3,1,4,2,4,5,1,4,5,4,3,4,2,1,3,2,2,6,6,6,5,6,7,6,4,5,3,5,4,5,3,7,6,7,5,1,6,4,96,94,94,7,92,95,92,95,97,92,85
35,0,US,White,8,8,FL,1,5,5,5,5,1,5,5,5,5,1,4,5,5,5,1,5,4,4,4,1,5,5,5,5,1,5,5,5,5,1,5,5,5,5,1,5,4,5,4,1,4,5,5,5,1,4,1,5,4,1,5,5,5,5,1,4,4,5,4,1,5,4,5,5,1,5,1,5,4,1,5,4,5,5,1,5,5,4,5,1,5,5,5,5,1,4,4,5,5,1,5,5,5,5,1,1,4,5,5,4,7,2,3,6,7,7,7,7,7,7,1,4,1,1,6,1,1,1,2,100,100,100,100,100,100,100,100,100,100,100,100
37,0,US,White,8,3,WI,4,5,4,1,4,2,1,5,1,5,5,4,2,1,5,3,5,3,2,5,5,4,3,2,4,3,5,4,2,5,3,5,2,1,5,2,5,4,1,5,5,5,3,2,5,3,5,4,2,5,5,5,4,2,5,2,5,5,1,5,4,4,2,4,4,2,5,3,1,5,4,5,2,3,3,4,5,3,2,4,4,5,2,2,3,2,5,1,3,5,4,5,3,2,5,2,5,4,1,5,7,7,7,7,7,4,2,2,2,1,1,1,2,1,3,1,7,7,7,7,0,0,30,0,0,0,0,0,50,10,50,10
